year,month,day,Time,EC/Hour,avgTemp/Hour,Weekday
2015,6,9,1:00,0.200000000000102,13,Tuesday
2015,6,9,2:00,0.0999999999999091,13,Tuesday
2015,6,9,3:00,0.0900000000000034,13,Tuesday
2015,6,9,4:00,0.200000000000102,13,Tuesday
2015,6,9,5:00,1.31,13,Tuesday
2015,6,9,6:00,5.79999999999998,13,Tuesday
2015,6,9,7:00,0.189999999999912,13,Tuesday
2015,6,9,8:00,2.31000000000009,13,Tuesday
2015,6,9,9:00,0.139999999999958,13,Tuesday
2015,6,9,10:00,0.150000000000006,14,Tuesday
2015,6,9,11:00,0.100000000000051,14,Tuesday
2015,6,9,12:00,0.120000000000005,15,Tuesday
2015,6,9,13:00,0.0899999999998613,16,Tuesday
2015,6,9,14:00,0.200000000000102,16,Tuesday
2015,6,9,15:00,0.0999999999999091,16,Tuesday
2015,6,9,16:00,0.0900000000000034,16,Tuesday
2015,6,9,17:00,0.200000000000102,15,Tuesday
2015,6,9,18:00,0.120000000000005,15,Tuesday
2015,6,9,19:00,0.0900000000000034,14,Tuesday
2015,6,9,20:00,0.0999999999999091,14,Tuesday
2015,6,9,21:00,1.29000000000005,13,Tuesday
2015,6,9,22:00,0.220000000000056,13,Tuesday
2015,6,9,23:00,1.78999999999988,12,Tuesday
2015,6,10,0:00,1.5100000000001,12,Wednesday
2015,6,10,1:00,0.0900000000000034,12,Wednesday
2015,6,10,2:00,0.19999999999996,12,Wednesday
2015,6,10,3:00,0.100000000000051,12,Wednesday
2015,6,10,4:00,0.0899999999998613,12,Wednesday
2015,6,10,5:00,0.900000000000034,12,Wednesday
2015,6,10,6:00,2.82000000000011,13,Wednesday
2015,6,10,7:00,1.03999999999999,13,Wednesday
2015,6,10,8:00,0.150000000000006,15,Wednesday
2015,6,10,9:00,0.0899999999998613,16,Wednesday
2015,6,10,10:00,0.27000000000001,17,Wednesday
2015,6,10,11:00,7.14000000000013,18,Wednesday
2015,6,10,12:00,0.0899999999998613,19,Wednesday
2015,6,10,13:00,0.100000000000051,19,Wednesday
2015,6,10,14:00,0.100000000000051,20,Wednesday
2015,6,10,15:00,0.19999999999996,20,Wednesday
2015,6,10,16:00,0.0900000000000034,21,Wednesday
2015,6,10,17:00,0.120000000000005,20,Wednesday
2015,6,10,18:00,0.100000000000051,20,Wednesday
2015,6,10,19:00,0.189999999999912,19,Wednesday
2015,6,10,20:00,0.100000000000051,18,Wednesday
2015,6,10,21:00,0.100000000000051,17,Wednesday
2015,6,10,22:00,0.589999999999975,17,Wednesday
2015,6,10,23:00,3.30999999999989,16,Wednesday
2015,6,11,0:00,2.7000000000001,15,Thursday
2015,6,11,1:00,7.90999999999997,14,Thursday
2015,6,11,2:00,0.19999999999996,14,Thursday
2015,6,11,3:00,0.0900000000000034,14,Thursday
2015,6,11,4:00,0.100000000000051,14,Thursday
2015,6,11,5:00,0.999999999999943,14,Thursday
2015,6,11,6:00,3.90000000000001,15,Thursday
2015,6,11,7:00,0.100000000000051,15,Thursday
2015,6,11,8:00,0.19999999999996,17,Thursday
2015,6,11,9:00,2.99999999999997,18,Thursday
2015,6,11,10:00,6.80000000000007,20,Thursday
2015,6,11,11:00,0.19999999999996,21,Thursday
2015,6,11,12:00,0.0400000000000489,22,Thursday
2015,6,11,13:00,0.150000000000006,22,Thursday
2015,6,11,14:00,0.120000000000005,23,Thursday
2015,6,11,15:00,0.0999999999999091,23,Thursday
